D:\simulator-windows-64\IMG\center_2020_12_02_11_49_39_336.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_39_336.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_39_336.jpg, 0, 0, 0, 7.226989
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_39_475.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_39_475.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_39_475.jpg, 0, 0.4185039, 0, 7.808806
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_39_617.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_39_617.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_39_617.jpg, 0, 0, 0, 7.726602
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_39_730.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_39_730.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_39_730.jpg, 0, 0, 0, 7.633638
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_39_834.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_39_834.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_39_834.jpg, -0.314637, 0, 0, 7.508368
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_39_971.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_39_971.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_39_971.jpg, 0, 0, 0, 7.39043
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_40_078.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_40_078.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_40_078.jpg, 0, 0, 0, 7.316142
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_40_191.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_40_191.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_40_191.jpg, 0, 0, 0, 7.228108
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_40_309.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_40_309.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_40_309.jpg, 0, 0, 0, 7.14114
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_40_420.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_40_420.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_40_420.jpg, 0, 0.3351696, 0, 7.455496
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_40_548.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_40_548.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_40_548.jpg, 0, 0, 0, 7.372077
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_40_663.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_40_663.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_40_663.jpg, 0, 0.3500649, 0, 7.700674
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_40_771.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_40_771.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_40_771.jpg, -0.3231648, 0.02690011, 0, 7.614172
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_40_896.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_40_896.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_40_896.jpg, 0, 0, 0, 7.509315
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_41_061.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_41_061.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_41_061.jpg, 0, 0, 0, 7.388826
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_41_166.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_41_166.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_41_166.jpg, 0, 0, 0, 7.299922
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_41_286.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_41_286.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_41_286.jpg, 0, 0, 0, 7.226654
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_41_411.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_41_411.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_41_411.jpg, 0, 0, 0, 7.125312
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_41_557.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_41_557.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_41_557.jpg, 0, 0.4369626, 0, 7.738932
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_41_671.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_41_671.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_41_671.jpg, 0, 0.09483153, 0, 7.805798
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_41_793.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_41_793.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_41_793.jpg, 0, 0, 0, 7.718344
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_41_963.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_41_963.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_41_963.jpg, 0, 0.5083071, 0, 8.544321
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_42_068.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_42_068.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_42_068.jpg, 0, 0.1917099, 0, 8.742383
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_42_286.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_42_286.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_42_286.jpg, 0, 0, 0, 8.581721
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_42_390.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_42_390.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_42_390.jpg, 0, 0, 0, 8.478464
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_42_628.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_42_628.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_42_628.jpg, 0, 0, 0, 8.275663
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_42_765.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_42_765.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_42_765.jpg, 0, 0, 0, 8.176088
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_42_903.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_42_903.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_42_903.jpg, -0.4135308, 0, 0, 7.965612
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_43_029.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_43_029.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_43_029.jpg, -0.03972656, 0, 0, 7.836276
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_43_171.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_43_171.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_43_171.jpg, 0, 0, 0, 7.72535
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_43_277.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_43_277.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_43_277.jpg, 0, 0, 0, 7.647798
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_43_399.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_43_399.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_43_399.jpg, 0, 0, 0, 7.555779
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_43_511.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_43_511.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_43_511.jpg, 0, 0, 0, 7.464868
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_43_619.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_43_619.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_43_619.jpg, 0, 0, 0, 7.389947
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_43_723.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_43_723.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_43_723.jpg, -0.3156036, 0, 0, 7.268111
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_43_843.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_43_843.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_43_843.jpg, 0, 0, 0, 7.168179
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_43_991.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_43_991.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_43_991.jpg, 0, 0, 0, 7.053212
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_44_103.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_44_103.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_44_103.jpg, 0, 0, 0, 6.982417
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_44_212.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_44_212.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_44_212.jpg, 0, 0, 0, 6.8984
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_44_322.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_44_322.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_44_322.jpg, 0, 0, 0, 6.829158
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_44_431.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_44_431.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_44_431.jpg, 0, 0.3254958, 0, 7.201135
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_44_534.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_44_534.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_44_534.jpg, -0.3084345, 0.01706132, 0, 7.123853
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_44_675.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_44_675.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_44_675.jpg, 0, 0, 0, 7.013082
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_44_783.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_44_783.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_44_783.jpg, 0, 0, 0, 6.942672
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_44_895.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_44_895.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_44_895.jpg, 0, 0, 0, 6.859137
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_45_002.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_45_002.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_45_002.jpg, 0, 0, 0, 6.790296
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_45_112.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_45_112.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_45_112.jpg, -0.3260472, 0, 0, 6.659554
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_45_265.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_45_265.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_45_265.jpg, 0, 0, 0, 6.55163
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_45_406.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_45_406.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_45_406.jpg, -0.4211757, 0, 0, 6.383999
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_45_514.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_45_514.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_45_514.jpg, -0.09638283, 0, 0, 6.30029
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_45_622.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_45_622.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_45_622.jpg, 0, 0, 0, 6.234506
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_45_758.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_45_758.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_45_758.jpg, 0, 0, 0, 6.147012
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_45_859.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_45_859.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_45_859.jpg, 0, 0, 0, 6.085316
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_45_960.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_45_960.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_45_960.jpg, 0, 0.302187, 0, 6.374689
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_46_092.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_46_092.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_46_092.jpg, 0, 0, 0, 6.301991
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_46_247.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_46_247.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_46_247.jpg, -0.463512, 0, 0, 6.118453
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_46_363.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_46_363.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_46_363.jpg, -0.111066, 0, 0, 6.037436
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_46_471.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_46_471.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_46_471.jpg, 0, 0, 0, 5.961684
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_46_580.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_46_580.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_46_580.jpg, 0, 0, 0, 5.901814
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_46_680.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_46_680.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_46_680.jpg, -0.3013725, 0, 0, 5.80714
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_46_785.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_46_785.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_46_785.jpg, 0, 0, 0, 5.738462
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_46_901.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_46_901.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_46_901.jpg, 0, 0, 0, 5.669238
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_47_030.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_47_030.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_47_030.jpg, 0, 0, 0, 5.589736
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_47_135.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_47_135.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_47_135.jpg, 0, 0, 0, 5.533635
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_47_238.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_47_238.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_47_238.jpg, 0, 0.3100191, 0, 5.838942
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_47_356.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_47_356.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_47_356.jpg, 0, 0, 0, 5.784553
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_47_464.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_47_464.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_47_464.jpg, 0, 0, 0, 5.726497
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_47_582.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_47_582.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_47_582.jpg, -0.3547056, 0, 0, 5.607798
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_47_705.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_47_705.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_47_705.jpg, 0, 0, 0, 5.524711
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_47_852.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_47_852.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_47_852.jpg, 0, 0, 0, 5.436154
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_47_978.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_47_978.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_47_978.jpg, -0.3774417, 0, 0, 5.31717
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_48_080.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_48_080.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_48_080.jpg, -0.07030439, 0, 0, 5.257248
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_48_238.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_48_238.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_48_238.jpg, 0, 0, 0, 5.17184
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_48_354.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_48_354.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_48_354.jpg, -0.3464763, 0, 0, 5.067029
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_48_459.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_48_459.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_48_459.jpg, -0.0306525, 0, 0, 5.006677
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_48_564.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_48_564.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_48_564.jpg, 0, 0, 0, 4.955927
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_48_668.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_48_668.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_48_668.jpg, 0, 0, 0, 4.896292
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_48_812.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_48_812.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_48_812.jpg, 0, 0.4341282, 0, 5.543815
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_48_953.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_48_953.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_48_953.jpg, 0, 0.01207048, 0, 5.506819
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_49_059.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_49_059.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_49_059.jpg, 0, 0.3337044, 0, 5.840718
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_49_220.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_49_220.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_49_220.jpg, 0, 0, 0, 5.764171
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_49_333.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_49_333.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_49_333.jpg, 0, 0.3486405, 0, 6.184003
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_49_433.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_49_433.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_49_433.jpg, 0, 0.0485394, 0, 6.196975
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_49_560.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_49_560.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_49_560.jpg, -0.3808113, 0, 0, 6.063393
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_49_679.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_49_679.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_49_679.jpg, -0.02573523, 0, 0, 5.976364
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_49_802.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_49_802.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_49_802.jpg, 0, 0, 0, 5.903987
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_49_907.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_49_907.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_49_907.jpg, 0, 0, 0, 5.832948
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_50_103.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_50_103.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_50_103.jpg, 0, 0, 0, 5.727994
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_50_216.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_50_216.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_50_216.jpg, 0, 0, 0, 5.659075
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_50_365.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_50_365.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_50_365.jpg, -0.443388, 0, 0, 5.501052
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_50_482.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_50_482.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_50_482.jpg, -0.09267961, 0, 0, 5.426393
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_50_601.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_50_601.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_50_601.jpg, -0.4497207, 0, 0, 5.309918
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_50_721.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_50_721.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_50_721.jpg, -0.08715361, 0, 0, 5.236668
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_50_854.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_50_854.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_50_854.jpg, 0, 0, 0, 5.161505
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_50_990.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_50_990.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_50_990.jpg, 0, 0, 0, 5.089119
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_51_106.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_51_106.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_51_106.jpg, 0, 0.3472932, 0, 5.443461
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_51_221.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_51_221.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_51_221.jpg, 0, 0.6950703, 0, 6.302132
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_51_388.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_51_388.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_51_388.jpg, 0, 1, 0, 8.334609
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_51_490.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_51_490.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_51_490.jpg, 0, 0.6950482, 0, 9.114121
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_51_612.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_51_612.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_51_612.jpg, -0.3657249, 0.3293233, 0, 9.538865
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_51_774.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_51_774.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_51_774.jpg, 0, 0, 0, 9.394977
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_51_876.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_51_876.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_51_876.jpg, 0, 0, 0, 9.300508
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_52_004.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_52_004.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_52_004.jpg, -0.08874001, 0, 0, 9.187009
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_52_150.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_52_150.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_52_150.jpg, 0, 0, 0, 9.039713
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_52_278.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_52_278.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_52_278.jpg, 0, 0, 0, 8.931044
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_52_381.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_52_381.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_52_381.jpg, -0.3105975, 0, 0, 8.787697
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_52_500.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_52_500.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_52_500.jpg, -0.5411317, 0, 0, 8.579151
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_52_653.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_52_653.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_52_653.jpg, -0.08369374, 0, 0, 8.412624
D:\simulator-windows-64\IMG\center_2020_12_02_11_49_52_778.jpg, D:\simulator-windows-64\IMG\left_2020_12_02_11_49_52_778.jpg, D:\simulator-windows-64\IMG\right_2020_12_02_11_49_52_778.jpg, 0, 0, 0, 8.308469
